track_id,album_id,date_id,sound_id,virality_id,main_artist_id,streams_1month,popularity
TR004670,ALB264154,20190401,4670,1,56,5408,3.0
TR004671,ALB771963,20190810,4671,1,56,4739,17.0
TR004672,ALB937407,20200105,4672,4,56,5774,34.0
TR004673,ALB744957,20230210,4673,4,56,5466,66.0
TR004674,ALB309814,20200327,4674,4,56,4236,1.0
TR004675,ALB343337,20200328,4675,2,56,4829,17.0
TR004676,ALB873274,20170000,4676,1,56,5788,0.0
TR004677,ALB574584,20210406,4677,1,56,4106,35.0
TR004678,ALB330203,20160829,4678,1,101,45548,33.0
TR004679,ALB651093,20180119,4679,1,101,28810,32.0
TR004680,ALB651093,20180118,4680,3,101,20034,37.0
TR004681,ALB573873,20140403,4681,1,101,14437,23.0
TR004682,ALB333806,20081031,4682,1,101,10769,30.0
TR004683,ALB651093,20180103,4683,1,101,12935,20.0
TR004684,ALB622549,20190111,4684,1,101,9108,27.0
TR004685,ALB622549,20171213,4685,1,101,9490,28.0
TR004686,ALB310012,20140307,4686,3,101,7386,31.0
TR004687,ALB534654,20070629,4687,3,101,6467,45.0
TR004688,ALB651093,20180119,4688,1,101,4502,18.0
TR004689,ALB651093,20180119,4689,3,101,5489,18.0
TR004690,ALB330203,20160711,4690,1,101,5969,22.0
TR004691,ALB744672,20170419,4691,3,101,4751,11.0
TR004692,ALB622549,20190109,4692,3,101,4726,25.0
TR004693,ALB622549,20190111,4693,4,101,4702,18.0
TR004694,ALB622549,20181106,4694,3,101,5055,15.0
TR004695,ALB177335,20140519,4695,1,101,4896,28.0
TR004696,ALB651093,20180119,4696,4,101,5775,16.0
TR004697,ALB540269,20180904,4697,3,101,5025,23.0
TR004698,ALB955956,20200410,4698,1,101,5030,15.0
TR004699,ALB329904,20140424,4699,3,101,4290,16.0
TR004700,ALB622549,20181114,4700,3,101,5980,20.0
TR004701,ALB330203,20160620,4701,3,101,4511,12.0
TR004702,ALB518853,20190730,4702,4,101,4159,14.0
TR004703,ALB622549,20190111,4703,3,101,5341,28.0
TR004704,ALB955956,20200410,4704,3,101,5206,15.0
TR004705,ALB330203,20161114,4705,3,101,4843,14.0
TR004706,ALB255034,20170109,4706,3,101,4858,7.0
TR004707,ALB744672,20170403,4707,3,101,5585,11.0
TR004708,ALB622549,20190111,4708,4,101,4403,17.0
TR004709,ALB518853,20190709,4709,3,101,5657,12.0
TR004710,ALB955956,20200306,4710,1,101,5313,18.0
TR004711,ALB590165,20180424,4711,4,101,4851,10.0
TR004712,ALB475283,20240322,4712,3,101,4929,35.0
TR004713,ALB651093,20180119,4713,4,101,4526,11.0
TR004714,ALB330203,20160927,4714,3,101,5520,9.0
TR004715,ALB651093,20180119,4715,3,101,5039,11.0
TR004716,ALB622549,20190111,4716,4,101,4653,16.0
TR004717,ALB622549,20190111,4717,4,101,5206,19.0
TR004718,ALB692763,20130319,4718,3,101,6011,26.0
TR004719,ALB744672,20170424,4719,3,101,4884,4.0
TR004720,ALB991514,20150911,4720,3,101,5860,11.0
TR004721,ALB991514,20150918,4721,4,101,4705,21.0
TR004722,ALB330203,20160627,4722,3,101,4122,7.0
TR004723,ALB651093,20180119,4723,3,101,4420,15.0
TR004724,ALB330203,20161128,4724,3,101,4851,11.0
TR004725,ALB330203,20161010,4725,3,101,4451,8.0
TR004726,ALB744672,20170424,4726,4,101,4012,7.0
TR004727,ALB955956,20200214,4727,4,101,5847,11.0
TR004728,ALB330203,20170126,4728,4,101,5702,7.0
TR004729,ALB651093,20180119,4729,3,101,5499,15.0
TR004730,ALB622549,20190111,4730,3,101,4347,12.0
TR004731,ALB955956,20200324,4731,3,101,4253,10.0
TR004732,ALB675332,20170102,4732,3,101,4147,4.0
TR004733,ALB330203,20160704,4733,3,101,5464,10.0
TR004734,ALB887707,20210312,4734,3,101,5874,36.0
TR004735,ALB789185,20191108,4735,4,101,4874,12.0
TR004736,ALB330203,20160922,4736,3,101,4250,6.0
TR004737,ALB991514,20150918,4737,3,101,5041,9.0
TR004738,ALB804813,20220923,4738,3,101,4711,19.0
TR004739,ALB827213,20210111,4739,1,101,4762,13.0
TR004740,ALB330203,20160516,4740,3,101,5257,7.0
TR004741,ALB692763,20130315,4741,4,101,5454,16.0
TR004742,ALB330203,20160919,4742,4,101,4235,33.0
TR004743,ALB622549,20190111,4743,1,101,4081,12.0
TR004744,ALB744672,20170424,4744,4,101,6005,5.0
TR004745,ALB177335,20190809,4745,3,101,4477,28.0
TR004746,ALB804813,20220923,4746,3,101,4119,18.0
TR004747,ALB991514,20150918,4747,3,101,4392,3.0
TR004748,ALB518853,20190823,4748,4,101,4089,9.0
TR004749,ALB365375,20040500,4749,3,101,4797,24.0
TR004750,ALB744672,20170424,4750,3,101,5621,7.0
TR004751,ALB955956,20200410,4751,1,101,4695,15.0
TR004752,ALB991514,20150904,4752,3,101,4903,8.0
TR004753,ALB991514,20150918,4753,4,101,5368,20.0
TR004754,ALB518853,20190625,4754,3,101,5031,7.0
TR004755,ALB955956,20200612,4755,4,101,5737,10.0
TR004756,ALB111569,20201204,4756,4,101,5746,13.0
TR004757,ALB955956,20200410,4757,3,101,4031,13.0
TR004758,ALB955956,20200410,4758,4,101,5571,9.0
TR004759,ALB955956,20200612,4759,3,101,4935,8.0
TR004760,ALB991514,20150918,4760,3,101,5995,4.0
TR004761,ALB365375,20040101,4761,3,101,4981,18.0
TR004762,ALB518853,20190823,4762,1,101,5991,8.0
TR004763,ALB804813,20220923,4763,4,101,5524,16.0
TR004764,ALB692763,20130319,4764,4,101,4510,23.0
TR004765,ALB565632,20170915,4765,3,101,5092,37.0
TR004766,ALB518853,20190823,4766,3,101,6001,6.0
TR004767,ALB330203,20160330,4767,4,101,5731,5.0
TR004768,ALB804813,20220923,4768,3,101,4204,15.0
TR004769,ALB991514,20150918,4769,4,101,5428,4.0
TR004770,ALB412236,20210223,4770,4,101,4703,8.0
TR004771,ALB744672,20170424,4771,3,101,4026,5.0
TR004772,ALB955956,20200410,4772,3,101,4821,11.0
TR004773,ALB804813,20220923,4773,4,101,4481,19.0
TR004774,ALB443818,20210729,4774,1,101,5653,7.0
TR004775,ALB804813,20220923,4775,4,101,4686,13.0
TR004776,ALB692763,20130319,4776,4,101,5673,17.0
TR004777,ALB991514,20150918,4777,4,101,4014,6.0
TR004778,ALB692763,20130319,4778,4,101,4631,10.0
TR004779,ALB991514,20150918,4779,4,101,4495,7.0
TR004780,ALB518853,20190823,4780,3,101,4479,6.0
TR004781,ALB365375,20040101,4781,3,101,4149,6.0
TR004782,ALB804813,20220923,4782,1,101,4385,17.0
TR004783,ALB974331,20210323,4783,4,101,5126,5.0
TR004784,ALB701972,20100903,4784,4,101,4597,17.0
TR004785,ALB534654,20070629,4785,4,101,4850,10.0
TR004786,ALB692763,20130319,4786,4,101,4768,15.0
TR004787,ALB804813,20220923,4787,4,101,5767,16.0
TR004788,ALB330203,20160801,4788,4,101,5828,4.0
TR004789,ALB955956,20200410,4789,3,101,4999,10.0
TR004790,ALB804813,20220923,4790,4,101,4673,12.0
TR004791,ALB836147,20060130,4791,3,101,4226,12.0
TR004792,ALB322700,20200612,4792,4,101,5923,21.0
TR004793,ALB804813,20220923,4793,3,101,4131,13.0
TR004794,ALB365375,20040000,4794,4,101,4610,15.0
TR004795,ALB698703,20191021,4795,4,101,4608,5.0
TR004796,ALB804813,20220923,4796,3,101,4653,18.0
TR004797,ALB192325,20230602,4797,4,101,4340,7.0
TR004798,ALB113980,20161227,4798,3,101,5583,47.0
TR004799,ALB991514,20150918,4799,1,101,4257,6.0
