sound_id,bpm,rolloff,flux,rms,flatness,spectral_complexity,pitch,loudness,mood
4937,98.19,1536.7427,1.4704,0.3674,0.8234,34.5841,2230.413,44.4498,Boom Bap/Classic Hip Hop
4938,89.79,2268.9044,1.2485,0.3677,0.7742,43.5398,2253.8125,44.68,Cloud Rap/Experimental
4939,119.99,1348.7428,1.1589,0.2495,0.8925,27.3323,2040.7041,28.2929,Cloud Rap/Experimental
4940,143.57,1581.9831,1.2026,0.1251,0.7186,14.2643,1972.5276,11.966,Cloud Rap/Experimental
4941,95.22,2084.9836,1.2692,0.2143,0.885,24.7319,2613.9197,22.6086,Introspective Rap
4942,135.83,2432.2544,1.2622,0.3559,0.7421,46.5182,2177.4717,42.7081,Club/Party Rap
4943,107.02,1641.6204,1.1639,0.2064,0.9027,25.1002,1905.3002,21.138,Club/Party Rap
4944,103.97,1711.78,1.385,0.3511,0.8359,40.2825,2041.5445,41.9584,Lo-Fi Hip Hop/Chill Rap
4945,99.9,1830.3498,1.5686,0.2601,0.8385,28.7829,2987.3134,29.1775,Lo-Fi Hip Hop/Chill Rap
4946,99.99,2290.1099,1.494,0.2721,0.7917,35.9954,2443.0278,30.1782,Lo-Fi Hip Hop/Chill Rap
4947,126.27,1849.5253,1.014,0.1944,0.2544,21.801,1961.3665,20.525,Lo-Fi Hip Hop/Chill Rap
4948,172.27,1216.5794,1.0905,0.1026,0.9271,16.1717,1903.9443,8.644,Trap/Drill
4949,162.1,1945.8512,1.1511,0.141,0.8357,19.3988,1969.3548,12.9631,Trap/Drill
4950,161.98,1360.9018,1.2332,0.1362,0.8854,16.2106,2028.7975,12.2341,Lo-Fi Hip Hop/Chill Rap
4951,83.94,1449.556,1.4895,0.2148,0.9199,25.4209,2509.0681,22.5104,Lo-Fi Hip Hop/Chill Rap
4952,146.03,1196.6076,1.4306,0.2576,0.9298,24.4984,2186.9741,28.1521,Cloud Rap/Experimental
4953,178.21,1584.2419,1.4849,0.2807,0.8401,24.8945,2682.5615,32.4118,Lo-Fi Hip Hop/Chill Rap
4954,138.29,2042.3061,1.2284,0.2212,0.8518,31.3263,2091.8319,24.6629,Lo-Fi Hip Hop/Chill Rap
4955,122.14,1744.6292,1.2988,0.2184,0.8742,28.4197,2102.0231,23.9603,Lo-Fi Hip Hop/Chill Rap
4956,154.69,1736.7251,1.3006,0.2195,0.8803,29.3068,1885.8089,22.767,Lo-Fi Hip Hop/Chill Rap
4957,172.27,2065.3585,1.3937,0.2384,0.9165,26.4946,2118.1738,25.2407,Lo-Fi Hip Hop/Chill Rap
4958,116.43,1125.3991,1.0999,0.2708,0.8531,31.2935,1904.3733,30.3372,Lo-Fi Hip Hop/Chill Rap
4959,135.07,2703.7342,1.2812,0.2676,0.8112,31.7328,2349.1444,30.4671,Lo-Fi Hip Hop/Chill Rap
4960,101.88,1385.8891,1.1377,0.1699,0.9276,26.4378,2041.9726,16.6184,Club/Party Rap
4961,85.85,1575.1251,1.2098,0.2083,0.9305,30.6534,1935.2101,21.6247,Introspective Rap
4962,165.33,1961.4533,1.3614,0.1512,0.8197,18.5692,1818.5445,14.5223,Cloud Rap/Experimental
4963,100.05,1633.7753,1.212,0.2159,0.9391,27.6825,1856.2543,21.9983,Trap/Drill
4964,79.95,1518.2336,1.2912,0.2434,0.9287,28.2057,2231.1687,25.8084,Trap/Drill
4965,75.05,1089.5107,1.2025,0.2497,0.9233,31.4293,2137.0484,26.8473,Introspective Rap
4966,128.64,2049.6784,1.4025,0.238,0.8334,29.5468,2238.1829,25.727,Lo-Fi Hip Hop/Chill Rap
4967,111.85,1013.7985,1.2203,0.1963,0.9502,25.9536,2327.1909,19.874,Trap/Drill
4968,97.98,1187.1191,1.2891,0.2401,0.9618,28.1899,2315.7224,25.4415,Lo-Fi Hip Hop/Chill Rap
4969,103.09,902.077,1.1358,0.2286,0.9484,26.6529,2227.2683,24.608,Lo-Fi Hip Hop/Chill Rap
4970,164.19,1319.7536,1.2617,0.2586,0.8794,31.6855,2245.1533,28.4636,Lo-Fi Hip Hop/Chill Rap
4971,86.12,995.4795,1.2916,0.2209,0.9047,19.1134,2450.5517,23.9031,Lo-Fi Hip Hop/Chill Rap
4972,161.98,1360.9018,1.2332,0.1362,0.8854,16.2106,2028.7975,12.2341,Lo-Fi Hip Hop/Chill Rap
4973,104.0,2611.3232,1.6177,0.2494,0.807,36.485,2281.8072,27.3591,Cloud Rap/Experimental
4974,85.98,1706.7092,1.2017,0.2751,0.8805,34.7951,1949.871,30.6029,Club/Party Rap
4975,102.98,1203.3851,1.3235,0.1873,0.8933,21.4768,2465.2943,19.4381,Club/Party Rap
4976,150.95,1641.4598,1.4203,0.1641,0.8758,27.7873,1716.2836,15.7742,Cloud Rap/Experimental
4977,96.99,1535.0894,1.1919,0.236,0.882,36.9493,1921.3272,25.0476,Lo-Fi Hip Hop/Chill Rap
4978,156.41,1940.3395,1.2587,0.1776,0.7166,24.2861,1650.8206,17.9775,Introspective Rap
4979,79.98,1249.5331,1.2217,0.2493,0.9332,32.475,2243.1446,26.6565,Cloud Rap/Experimental
4980,97.97,1550.8652,1.2914,0.2036,0.9468,29.2511,2115.033,20.4163,Trap/Drill
4981,114.91,1546.1246,1.1573,0.216,0.8708,31.0192,2045.1572,22.7752,Introspective Rap
4982,106.68,1728.5927,1.1333,0.1701,0.8857,26.8071,1729.8891,16.647,Lo-Fi Hip Hop/Chill Rap
4983,164.82,1974.7535,1.4098,0.1094,0.9004,23.2788,2136.8004,8.8539,Trap/Drill
4984,99.69,1384.8027,1.3252,0.249,0.9128,29.9457,2245.5453,26.9511,Cloud Rap/Experimental
4985,146.44,934.5005,1.1644,0.2924,0.9038,23.8777,2304.1075,34.7655,Club/Party Rap
4986,96.98,1313.1681,1.24,0.1534,0.794,19.0205,1961.5498,14.9066,Lo-Fi Hip Hop/Chill Rap
4987,87.57,1674.2104,1.2099,0.1755,0.9299,26.8777,1868.836,16.9878,Club/Party Rap
4988,144.85,1831.9373,1.3495,0.212,0.8994,21.2571,2127.4357,23.1575,Trap/Drill
4989,146.98,1170.2937,1.2387,0.1417,0.9002,17.6581,1911.0764,13.0367,Introspective Rap
4990,99.91,1778.9222,1.4281,0.2222,0.8775,35.6641,1706.4783,22.9659,Lo-Fi Hip Hop/Chill Rap
4991,151.28,2290.1745,1.3705,0.17,0.8338,21.6762,2519.069,17.2874,Cloud Rap/Experimental
4992,123.85,1471.5205,1.1678,0.2316,0.8929,32.8652,1900.6341,25.0933,Lo-Fi Hip Hop/Chill Rap
4993,119.85,1507.4618,1.1873,0.2748,0.8599,34.7754,1814.8328,31.1754,Introspective Rap
4994,113.69,1474.7547,1.4678,0.0623,0.868,11.4312,1891.2225,4.2231,Lo-Fi Hip Hop/Chill Rap
4995,161.54,1764.218,1.4647,0.3471,0.7889,32.8073,2540.6059,43.7025,Club/Party Rap
4996,111.72,1220.1797,1.1733,0.2518,0.9258,30.0998,2154.5262,27.4951,Club/Party Rap
4997,150.21,1753.0838,1.4229,0.2721,0.8478,30.321,2165.1914,30.7963,Lo-Fi Hip Hop/Chill Rap
4998,166.18,1649.292,1.2271,0.2572,0.9399,36.3165,2160.7012,27.4254,Trap/Drill
4999,84.87,741.8434,1.1755,0.1788,0.9158,14.2445,2469.5699,18.0461,Lo-Fi Hip Hop/Chill Rap
5000,121.87,2235.9441,1.2787,0.1684,0.8021,27.4557,1982.3458,16.6458,Lo-Fi Hip Hop/Chill Rap
5001,129.56,2036.127,0.9897,0.1092,0.8715,16.8497,1558.9784,9.6106,Lo-Fi Hip Hop/Chill Rap
5002,99.86,1543.2478,1.3097,0.2413,0.9088,30.447,2054.1725,25.9801,Lo-Fi Hip Hop/Chill Rap
5003,119.94,3114.901,1.6719,0.2222,0.7071,28.2612,2322.5509,24.2796,Trap/Drill
5004,150.67,2125.0041,1.3113,0.1823,0.8799,36.1957,1826.9498,17.787,Introspective Rap
5005,114.78,1426.3423,1.4172,0.3375,0.8781,36.1962,2425.0106,40.3686,Trap/Drill
5006,86.6,1760.4725,1.7099,0.3154,0.8474,26.0707,2215.1103,37.1963,Trap/Drill
5007,119.95,2408.0306,1.3413,0.187,0.8906,28.2069,1960.7643,18.6062,Introspective Rap
5008,90.03,1286.1833,1.1392,0.2671,0.8471,35.4615,2125.8375,30.4047,Lo-Fi Hip Hop/Chill Rap
5009,151.42,1289.8816,1.158,0.2084,0.9352,23.1171,2273.4986,21.9566,Trap/Drill
5010,120.0,903.2934,1.2172,0.2528,0.8647,20.6419,2030.0263,27.2581,Introspective Rap
5011,153.02,1020.1355,1.0693,0.2552,0.9224,27.7442,1971.2869,28.4349,Club/Party Rap
5012,156.41,1940.3395,1.2587,0.1776,0.7166,24.2861,1650.8206,17.9775,Club/Party Rap
5013,117.45,1540.1644,1.3721,0.2632,0.9055,34.9137,2146.0494,29.2554,Trap/Drill
5014,110.97,530.8896,1.2474,0.1923,0.9495,16.4972,2359.5893,19.1693,Lo-Fi Hip Hop/Chill Rap
5015,118.47,1428.3133,1.2097,0.2581,0.9251,35.5264,1989.0766,28.1889,Cloud Rap/Experimental
5016,99.79,1651.0069,1.2214,0.2809,0.849,39.6638,1890.4814,31.547,Trap/Drill
5017,128.93,1611.5669,1.4691,0.2102,0.8576,24.9832,2199.6214,22.451,Trap/Drill
5018,172.27,2380.5209,1.3541,0.2011,0.8761,29.5867,2056.6095,21.0624,Cloud Rap/Experimental
5019,114.91,1545.0812,1.2535,0.2773,0.8959,35.7166,2309.5081,31.5534,Trap/Drill
5020,140.95,1186.9413,1.4789,0.1798,0.8964,17.631,3258.1295,17.3402,Cloud Rap/Experimental
5021,125.14,1254.4321,1.3816,0.3201,0.911,31.9212,2520.2371,38.0816,Cloud Rap/Experimental
5022,154.49,1444.4298,1.5252,0.394,0.8336,36.3225,2463.536,49.2604,Trap/Drill
5023,100.0,1485.1623,1.2603,0.232,0.9101,35.3866,2401.759,24.5314,Lo-Fi Hip Hop/Chill Rap
5024,106.68,1728.5927,1.1333,0.1701,0.8857,26.8071,1729.8891,16.647,Lo-Fi Hip Hop/Chill Rap
5025,122.32,1200.2634,1.2954,0.0799,0.945,11.5563,1904.8646,5.8389,Cloud Rap/Experimental
5026,124.17,1543.3461,1.1004,0.2957,0.8756,37.7633,2041.4906,34.1269,Cloud Rap/Experimental
5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trap/Drill
5028,95.01,3181.5348,1.3203,0.2581,0.7945,30.8474,1560.7084,27.9743,Cloud Rap/Experimental
5029,91.74,1385.0784,1.1119,0.0843,0.9278,14.6618,1647.4854,6.7393,Introspective Rap
5030,97.87,4267.2177,1.4732,0.2096,0.7154,35.3687,1696.4444,21.0721,Introspective Rap
5031,99.65,1020.4042,0.9803,0.1239,0.9163,17.6172,1670.6958,10.6632,Cloud Rap/Experimental
5032,120.02,938.7647,1.2604,0.1276,0.8972,12.3088,2049.8851,11.1934,Lo-Fi Hip Hop/Chill Rap
5033,86.47,3711.8882,1.3773,0.33,0.4878,43.3036,1435.3981,38.5268,Lo-Fi Hip Hop/Chill Rap
5034,139.14,818.214,1.2036,0.2066,0.9293,19.1369,1552.9654,21.2419,Cloud Rap/Experimental
5035,91.98,2386.0922,1.3683,0.2202,0.7559,23.3549,1612.6324,22.8622,Trap/Drill
5036,126.08,1223.2778,1.0314,0.1521,0.9008,18.5531,1498.027,14.4514,Lo-Fi Hip Hop/Chill Rap
5037,97.03,1146.6787,1.1739,0.1106,0.9445,14.5017,2301.4097,9.1134,Lo-Fi Hip Hop/Chill Rap
5038,87.05,2658.1723,1.3867,0.211,0.809,34.0613,1761.0375,21.6411,Cloud Rap/Experimental
5039,163.57,1225.246,1.4469,0.1068,0.84,11.5172,2066.4983,9.1284,Cloud Rap/Experimental
5040,132.08,911.1228,1.2602,0.1605,0.93,15.1742,2566.6395,14.7438,Lo-Fi Hip Hop/Chill Rap
5041,84.87,741.8434,1.1755,0.1788,0.9158,14.2445,2469.5699,18.0461,Club/Party Rap
5042,132.04,1225.2272,1.3244,0.1141,0.8845,14.5974,1844.1587,9.7117,Cloud Rap/Experimental
5043,122.14,1744.6292,1.2988,0.2184,0.8742,28.4197,2102.0231,23.9603,Introspective Rap
5044,92.87,2024.4901,1.2817,0.1348,0.8927,24.9223,1961.7974,11.6653,Cloud Rap/Experimental
5045,100.33,819.5221,1.3548,0.1128,0.9142,9.0614,2051.7177,9.7334,Club/Party Rap
5046,84.71,3485.9645,1.4224,0.2159,0.721,31.3633,1856.8374,22.1478,Club/Party Rap
5047,91.3,1123.2858,1.2223,0.1321,0.9699,24.8057,1839.2638,11.3296,Lo-Fi Hip Hop/Chill Rap
5048,120.1,2925.5168,1.4075,0.201,0.7745,25.2686,1673.0624,20.1148,Club/Party Rap
5049,126.02,675.0373,1.2676,0.1446,0.9037,11.3689,2505.0201,13.5189,Club/Party Rap
5050,118.53,2915.3363,1.3486,0.1201,0.8216,21.3324,2482.1084,10.6827,Lo-Fi Hip Hop/Chill Rap
5051,118.16,1599.233,1.5058,0.201,0.8845,27.0837,2145.8223,20.8271,Lo-Fi Hip Hop/Chill Rap
5052,154.84,779.2186,1.2002,0.3092,0.9253,20.6933,2814.546,38.2803,Club/Party Rap
5053,104.02,1118.9241,1.2409,0.1509,0.941,20.7705,2316.696,13.7643,Club/Party Rap
5054,89.01,1481.4893,1.3961,0.158,0.8972,17.7156,2192.8242,15.2236,Club/Party Rap
5055,166.25,1486.2302,1.5295,0.1015,0.9065,14.5467,2471.1315,8.1652,Club/Party Rap
5056,107.03,1085.1965,1.5269,0.2683,0.8673,23.5556,2457.6973,30.3868,Club/Party Rap
5057,106.81,898.1523,1.129,0.3453,0.9114,29.1249,2090.3735,42.4042,Introspective Rap
5058,118.16,1599.233,1.5058,0.201,0.8845,27.0837,2145.8223,20.8271,Club/Party Rap
5059,117.99,1340.4834,1.4643,0.3316,0.9051,35.7923,2288.3165,38.9748,Club/Party Rap
5060,154.49,1444.4298,1.5252,0.394,0.8336,36.3225,2463.536,49.2604,Cloud Rap/Experimental
5061,123.56,1046.7837,1.1249,0.1696,0.9131,20.3014,1658.7491,16.1542,Introspective Rap
5062,100.05,1633.7753,1.212,0.2159,0.9391,27.6825,1856.2543,21.9983,Introspective Rap
5063,163.62,1273.7117,1.2221,0.2748,0.9088,29.8493,2181.7319,31.2626,Introspective Rap
5064,118.31,1465.4524,1.3047,0.2386,0.9163,28.7588,2731.3729,26.0504,Club/Party Rap
5065,163.62,1273.7117,1.2221,0.2748,0.9088,29.8493,2181.7319,31.2626,Club/Party Rap
5066,116.77,1939.5489,1.4596,0.2567,0.8801,32.3586,2545.0432,28.159,Introspective Rap
5067,129.9,737.3936,1.4061,0.3285,0.9121,16.2783,3993.0203,40.0273,Club/Party Rap
5068,95.01,2155.8873,1.2967,0.185,0.8875,24.5898,2750.9856,19.1742,Lo-Fi Hip Hop/Chill Rap
5069,112.67,1453.4981,1.1739,0.2553,0.8719,26.5216,2865.5889,28.6139,Club/Party Rap
5070,126.93,671.4131,1.3342,0.3079,0.8826,26.008,3398.5919,35.3318,Lo-Fi Hip Hop/Chill Rap
5071,85.05,441.7356,0.9433,0.1829,0.9562,17.1192,2509.7691,17.3424,Club/Party Rap
5072,105.91,1979.7825,1.345,0.2311,0.8337,26.6363,2723.2046,25.9247,Club/Party Rap
5073,125.96,1177.4221,1.2772,0.2046,0.9253,20.5016,2411.7627,20.9,Club/Party Rap
5074,123.97,1543.9186,1.3178,0.2211,0.8402,20.3505,2795.7032,24.6345,Club/Party Rap
5075,138.98,1077.5756,1.2503,0.256,0.8873,20.9116,2660.0238,30.5235,Cloud Rap/Experimental
5076,106.02,2207.6598,1.4169,0.2534,0.8894,33.2902,2763.7508,27.4968,Introspective Rap
5077,129.97,2165.5867,1.4502,0.1703,0.7429,23.0903,3103.2137,18.846,Club/Party Rap
5078,129.96,1379.858,1.4244,0.3298,0.8402,29.3071,3213.6516,40.1024,Club/Party Rap
5079,101.98,524.1521,1.1721,0.2427,0.9684,18.5023,1949.6556,25.6327,Introspective Rap
5080,116.77,1939.5489,1.4596,0.2567,0.8801,32.3586,2545.0432,28.159,Trap/Drill
5081,125.81,1783.7772,1.2144,0.2314,0.8917,26.5308,2436.7722,25.2236,Lo-Fi Hip Hop/Chill Rap
5082,118.43,1382.3924,1.252,0.2611,0.8889,25.4649,2471.9327,29.2146,Trap/Drill
5083,125.95,1627.6541,1.3545,0.2595,0.8668,21.7581,2831.9206,29.6918,Club/Party Rap
5084,136.74,1787.4799,1.2665,0.2464,0.8959,25.2677,2641.5689,26.6037,Club/Party Rap
5085,129.5,1668.9416,1.3893,0.2782,0.8857,31.1447,2734.2779,32.3407,Club/Party Rap
5086,123.64,2379.8733,1.3595,0.1015,0.8083,19.1833,2493.0455,8.2994,Club/Party Rap
5087,104.95,2047.9998,1.4791,0.2044,0.9035,22.4891,3135.8048,21.0209,Trap/Drill
5088,117.92,1130.8209,1.3379,0.2781,0.8964,28.9513,2495.2256,31.1956,Club/Party Rap
5089,77.03,1088.6644,1.1652,0.2902,0.8975,27.8971,2900.5453,33.4116,Club/Party Rap
5090,125.98,1177.4221,1.2772,0.2046,0.9253,20.5016,2411.7627,20.9,Boom Bap/Classic Hip Hop
5091,103.57,2346.6977,1.2164,0.2986,0.8517,42.7177,2386.2571,34.3436,Introspective Rap
5092,126.38,1964.3436,1.1825,0.242,0.8326,30.3942,2448.7207,26.0871,Club/Party Rap
5093,131.14,2394.5226,1.1837,0.2649,0.9046,40.7082,2521.0419,28.9325,Cloud Rap/Experimental
5094,161.54,1108.0175,1.2979,0.3649,0.9146,35.942,2691.6073,44.6999,Club/Party Rap
5095,118.54,1639.3206,1.2669,0.262,0.9387,28.1693,2972.3078,29.8823,Club/Party Rap
5096,151.77,1054.1406,1.2203,0.2869,0.9344,24.0409,2504.947,32.2323,Introspective Rap
5097,114.08,1451.3602,1.2173,0.3567,0.8721,21.4352,3060.0373,43.3865,Trap/Drill
5098,97.97,2316.7978,1.0845,0.2839,0.7409,52.5726,1524.1729,31.218,Club/Party Rap
5099,80.02,698.3665,1.07,0.3631,0.8977,18.5361,3314.2763,43.683,Introspective Rap
5100,82.99,1228.8595,1.1499,0.2274,0.9039,34.6376,3204.0742,23.7727,Trap/Drill
5101,139.31,3454.3556,1.5328,0.1167,0.456,16.9298,2415.2751,11.1273,Club/Party Rap
5102,129.57,1420.3396,1.2662,0.217,0.9055,25.7941,2647.0624,22.5604,Club/Party Rap
5103,129.93,1004.2047,1.1559,0.307,0.9373,25.7283,2992.4136,35.2176,Club/Party Rap
5104,115.85,1798.118,1.0496,0.1707,0.8682,17.8504,2359.5733,17.7803,Club/Party Rap
5105,129.54,2311.9494,1.2961,0.3199,0.8381,34.5099,2884.3638,39.9173,Cloud Rap/Experimental
5106,123.09,1248.6165,1.245,0.2347,0.9544,33.1417,2494.6212,24.7018,Lo-Fi Hip Hop/Chill Rap
5107,114.87,1771.9536,1.3932,0.1709,0.8764,17.7486,2952.2216,16.9307,Club/Party Rap
5108,59.99,1903.5024,1.0948,0.2694,0.9262,39.2187,2254.2676,29.5384,Lo-Fi Hip Hop/Chill Rap
5109,142.24,990.8263,1.1722,0.2678,0.9527,23.038,2690.9454,28.9139,Introspective Rap
5110,129.79,1924.7951,1.43,0.1738,0.8115,19.4203,2462.076,17.6687,Club/Party Rap
5111,139.43,1798.1287,1.1422,0.2204,0.8963,37.1718,1828.7196,22.5798,Introspective Rap
5112,83.52,937.1062,1.3834,0.3405,0.8907,31.3564,3243.4276,40.8641,Introspective Rap
5113,114.96,1506.9328,1.2797,0.248,0.9385,35.3294,2413.6965,26.1581,Club/Party Rap
5114,105.99,2919.2254,1.4756,0.276,0.7179,33.1923,2934.3886,32.3413,Trap/Drill
5115,102.02,1756.0236,1.1515,0.2827,0.9163,30.1944,3480.2428,32.6366,Club/Party Rap
5116,127.03,1440.9885,1.1614,0.1286,0.8574,17.2648,2576.811,11.6776,Lo-Fi Hip Hop/Chill Rap
5117,98.99,1917.6504,1.156,0.1134,0.9327,26.6125,1516.8077,9.2298,Lo-Fi Hip Hop/Chill Rap
5118,130.19,1669.446,1.3249,0.2918,0.8909,30.1953,3658.8008,34.6679,Introspective Rap
5119,129.0,2338.0267,1.2343,0.153,0.8925,32.6316,2520.3854,15.3967,Cloud Rap/Experimental
5120,135.1,1916.7062,1.3232,0.1743,0.8788,22.3461,2799.6765,17.0239,Club/Party Rap
5121,111.8,1776.2453,1.3284,0.3294,0.8729,35.8567,2569.2702,38.4322,Introspective Rap
5122,82.46,861.7493,1.2521,0.2574,0.8849,20.4945,3147.3206,28.9295,Club/Party Rap
5123,112.77,964.1496,1.3704,0.2434,0.9147,17.2761,3221.3064,28.122,Cloud Rap/Experimental
5124,125.08,1369.2145,1.535,0.3094,0.9145,28.6446,3265.1662,36.4115,Club/Party Rap
5125,86.05,1686.7011,1.1068,0.2871,0.9339,45.2251,2111.8003,31.9859,Lo-Fi Hip Hop/Chill Rap
5126,119.1,1229.3823,1.2713,0.2968,0.8916,31.2428,2771.0165,34.4883,Club/Party Rap
5127,121.98,2315.1402,1.2289,0.182,0.8368,31.0959,2678.8945,18.2403,Lo-Fi Hip Hop/Chill Rap
5128,150.07,3531.2846,1.3623,0.1849,0.6811,26.9694,2229.3866,18.1758,Introspective Rap
5129,142.98,1506.1452,1.3555,0.2425,0.8825,25.8602,3040.3899,26.6724,Club/Party Rap
5130,93.09,1085.8954,1.0306,0.1044,0.8603,12.2691,1830.72,9.2108,Introspective Rap
5131,161.72,1855.4839,1.3533,0.2774,0.8341,33.5592,2809.7174,32.1503,Introspective Rap
5132,99.96,1827.0355,1.2415,0.1861,0.8482,24.6768,2506.6139,18.7216,Club/Party Rap
5133,125.01,1394.2818,1.3469,0.2955,0.8387,28.2635,2849.6724,34.3763,Club/Party Rap
5134,96.92,2389.4666,1.2019,0.096,0.8559,24.204,1421.6397,7.3564,Cloud Rap/Experimental
5135,80.04,1676.7661,1.2759,0.2805,0.8855,30.9301,2686.2532,31.9171,Cloud Rap/Experimental
5136,88.77,1248.3016,1.0956,0.1654,0.9058,21.3168,2008.97,15.8945,Cloud Rap/Experimental
5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Club/Party Rap
5138,128.07,2317.6683,1.3226,0.2464,0.8779,30.504,2548.4432,27.7634,Introspective Rap
5139,161.67,1748.4773,1.2592,0.2357,0.8799,27.9351,2395.0381,25.6187,Club/Party Rap
5140,78.42,1020.4418,1.2385,0.2697,0.9477,17.275,3266.077,31.0389,Club/Party Rap
5141,84.91,786.81,1.141,0.2829,0.9176,21.5844,3147.5589,32.3027,Boom Bap/Classic Hip Hop
5142,128.47,2386.6534,1.3799,0.1792,0.8308,25.2137,2620.4744,17.7282,Introspective Rap
5143,89.47,2398.8719,1.3962,0.1906,0.7965,21.9875,2560.3566,19.4743,Lo-Fi Hip Hop/Chill Rap
5144,129.58,1379.7361,1.2711,0.3076,0.9108,35.4693,2580.9012,35.7177,Trap/Drill
5145,112.8,251.9674,0.9166,0.3006,0.9782,24.4452,3286.6046,34.9736,Lo-Fi Hip Hop/Chill Rap
5146,126.82,904.4047,1.037,0.1087,0.9312,15.4664,2310.4583,8.9316,Lo-Fi Hip Hop/Chill Rap
5147,114.32,2145.4759,1.0299,0.0805,0.5657,16.6089,1224.3821,6.1262,Lo-Fi Hip Hop/Chill Rap
5148,123.07,1526.0571,1.1263,0.0397,0.7177,7.435,2111.7662,2.5651,Trap/Drill
5149,144.52,1332.9773,1.319,0.3019,0.8653,26.841,2425.4719,35.7946,Club/Party Rap
5150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lo-Fi Hip Hop/Chill Rap
5151,95.01,2155.8873,1.2967,0.185,0.8875,24.5898,2750.9856,19.1742,Lo-Fi Hip Hop/Chill Rap
5152,139.05,1688.5036,1.4021,0.3123,0.9213,30.5449,2649.3193,36.7524,Club/Party Rap
5153,92.76,2051.6536,1.2901,0.264,0.8188,26.5819,2641.9116,29.0807,Lo-Fi Hip Hop/Chill Rap
5154,143.01,807.6502,1.0701,0.0806,0.3058,13.9984,1928.8048,5.931,Club/Party Rap
5155,142.98,1506.1452,1.3555,0.2425,0.8825,25.8602,3040.3899,26.6724,Trap/Drill
5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lo-Fi Hip Hop/Chill Rap
5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Introspective Rap
5158,120.22,1686.9218,1.0622,0.2068,0.8398,31.0311,1392.9365,21.1372,Club/Party Rap
5159,103.05,1360.2981,1.1712,0.2647,0.8551,33.2057,2081.2718,29.6654,Lo-Fi Hip Hop/Chill Rap
5160,96.99,988.9889,1.2032,0.2422,0.9304,26.8186,2284.5607,25.2647,Introspective Rap
5161,120.04,1224.3836,1.2008,0.2469,0.8968,24.3143,2011.1523,26.6672,Lo-Fi Hip Hop/Chill Rap
5162,120.08,1219.7957,1.1214,0.2002,0.9294,25.0392,2100.3696,20.792,Lo-Fi Hip Hop/Chill Rap
5163,134.85,1628.4666,1.1142,0.2758,0.8722,35.53,1721.8927,31.0987,Lo-Fi Hip Hop/Chill Rap
5164,104.51,1054.6486,1.2878,0.2801,0.9121,22.5153,2285.3877,31.0507,Club/Party Rap
5165,114.86,1540.7313,1.1038,0.2406,0.9165,32.203,1251.5482,25.267,Lo-Fi Hip Hop/Chill Rap
5166,85.99,1231.4534,1.1594,0.2369,0.9185,29.8841,2405.1189,25.1943,Club/Party Rap
5167,119.99,737.2518,1.1438,0.3399,0.9129,28.9663,2207.0147,40.8677,Lo-Fi Hip Hop/Chill Rap
5168,82.13,1290.4048,1.3031,0.2065,0.8907,20.7822,1917.9288,21.3107,Trap/Drill
5169,161.65,807.7006,1.2657,0.2908,0.9262,22.9427,2648.0887,33.2805,Lo-Fi Hip Hop/Chill Rap
5170,146.14,1264.7,1.0956,0.2817,0.8396,33.4382,2101.6225,32.3804,Trap/Drill
5171,120.06,1354.7538,1.1532,0.2588,0.9197,32.294,2004.5028,27.948,Club/Party Rap
5172,95.03,797.6,1.1375,0.1882,0.9149,18.5075,2721.2676,19.3005,Lo-Fi Hip Hop/Chill Rap
5173,125.27,1281.0624,1.0982,0.2871,0.8822,31.6685,2581.7407,33.3062,Trap/Drill
5174,95.77,1027.8709,1.1764,0.2454,0.898,22.35,2223.2985,27.1234,Lo-Fi Hip Hop/Chill Rap
5175,83.99,1196.9362,1.3088,0.2268,0.8972,21.5925,2365.0034,23.7225,Lo-Fi Hip Hop/Chill Rap
5176,99.84,820.2852,1.1144,0.2412,0.9708,25.6367,2352.5529,25.057,Lo-Fi Hip Hop/Chill Rap
5177,69.99,1032.7707,1.1381,0.2352,0.9413,23.4325,2217.1385,25.1515,Introspective Rap
5178,153.37,1418.8966,1.1435,0.1817,0.9248,21.0653,1832.6632,18.0056,Lo-Fi Hip Hop/Chill Rap
5179,119.99,1134.6595,1.338,0.3347,0.9481,28.1811,2621.9782,40.3287,Lo-Fi Hip Hop/Chill Rap
5180,120.08,1275.8134,1.1097,0.2296,0.9361,28.1575,2086.1694,24.5223,Club/Party Rap
5181,140.07,725.8505,1.1544,0.2649,0.9188,21.3325,2385.1013,29.9068,Lo-Fi Hip Hop/Chill Rap
5182,99.89,907.2605,1.1172,0.2663,0.923,23.2806,1936.1558,29.1654,Lo-Fi Hip Hop/Chill Rap
5183,108.08,1085.9444,1.0957,0.2766,0.9356,32.1683,1959.904,30.4989,Club/Party Rap
5184,78.0,1228.0463,1.0466,0.2114,0.9293,27.6162,1735.4427,21.4164,Club/Party Rap
5185,129.77,1190.6533,1.1372,0.3157,0.7905,27.7581,1653.5676,38.2397,Club/Party Rap
