id,title,primary_artist,youtube_video_id
TR105127,VIENI DALLA BADDIE (interlude),ANNA,-w9hTgFkVG0
TR480999,TONIGHT,ANNA,ygD5V7nT2Y8
TR204356,CHICA ITALIANA,ANNA,IB0tYFF_S68
TR360732,ENERGY,ANNA,2RSsRfcU7Ac
TR949585,INTRO,ANNA,RbqsOgXyNPw
TR277298,3 DI CUORI,ANNA,3Ws0rj8DDic
TR967416,Drippin’ in Milano,ANNA,pSDfSMQNPME
TR377875,WHY U MAD,ANNA,IjkOLhFwOgo
TR477266,MULAN,ANNA,kS6Esmbw0s0
TR112231,BLA BLA,ANNA,EKo9l3rftbY
TR647157,DÉSOLÉE,ANNA,ywdLa-qCu1I
TR696704,SHOW ME LOVE,ANNA,Ixphitc3S-U
TR255297,FAST,ANNA,nrGd61RuYXk
TR665122,MISS IMPOSSIBLE,ANNA,X3ik6910ebY
TR659788,ADVICE,ANNA,Bj5AiAaTs18
TR912958,GASOLINA,ANNA,rbcYB0unnS8
TR437637,BABE,ANNA,O2pZVWb7WoY
TR714029,I GOT IT,ANNA,e057bbAOpjo
TR244054,Merry Christmas Freestyle,ANNA,Gdn0JcMdTJc
TR532659,64 Bars,ANNA,-TnYF58bCBg
TR256110,AMORE DA PIAZZA,ANNA,g7p3fCVbAb8
TR575358,SQUEEZE #1,ANNA,aYClBSUaYB0
TR337040,BALAKLUB: what up,ANNA,qI1lOOrrl9Q
TR670451,BABY,ANNA,O2pZVWb7WoY
TR389267,RUFA,ANNA,cAIHnZMp920
TR383439,TUBARAO RMX,ANNA,21Gh074DswI
TR363330,SOLO ANDATA,ANNA,zVrZ6ZhEDcw
TR658493,LOCA,ANNA,ywdLa-qCu1I
TR523384,NO BODYGUARD FREESTYLE,ANNA,96ELbshHv8Y
TR108085,CHUN LI FREESTYLE,ANNA,eEiIj4DC_-M
TR869398,Non dico grazie*,ANNA,ywdLa-qCu1I
TR797255,Wop Wop,Papa V,5Z2WXEYd2g0
TR926311,A Lei,Papa V,bT_i7Jnwcdw
TR705352,Tip Tap,Papa V,rr3Y9OO06QQ
TR139477,Responsabile,Papa V,4vmv8jQl-cI
TR346016,Mattone,Papa V,sBkCxWjTA6g
TR865523,Apparecchiato,Papa V,zM8ztZxD08s
TR334523,Bugie,Papa V,2muMhgaIQcw
TR606179,Samsung,Papa V,hsic33HoPBQ
TR441110,Pezzi Che Cadono,Papa V,-sBjWyCmvJQ
TR236523,​esse​ Type Beat,Papa V,KqHVAvr7dKk
TR905149,Dritto al Cuore,Papa V,oWE5_uCwUuQ
TR644905,Mario & Luigi,Papa V,XS0NI9BcgfE
TR385636,Qui Quo Qua,Papa V,sBkCxWjTA6g
TR859369,Tommaso,Papa V,HfO02yigbUA
TR514963,Campanello,Papa V,D8oocTJHq0s
TR491553,Rimasugli,Papa V,rr3Y9OO06QQ
TR442053,Sex Appeal,Papa V,zM8ztZxD08s
TR843669,Bar Cinese,Papa V,rr3Y9OO06QQ
TR325269,In Hotel,Papa V,102Oe3T84aE
TR580830,Terrorista,Papa V,U14rEiO-SLU
TR327841,Budapest,Papa V,AU8x-S_Prb0
TR420971,Ogni Notte,Papa V,4vmv8jQl-cI
TR791935,Giugno Luglio Agosto,Papa V,xUOnEdQp20Y
TR111911,Walter White,Papa V,mhW29RJmDGU
TR452763,Non la Sopporto,Papa V,5dOIjSnFdBk
TR825451,Pippi Calzelunghe,Papa V,Q3q9wTxklD4
TR751693,Franco Campanino,Papa V,QlyBjeZ27i8
TR164881,Vito Corleone,Papa V,Z-ly_5l2Pfg
TR898976,Insieme Da Una Vita,Papa V,vaCWFB6zjGQ
TR363071,Frank Lukas,Papa V,wBkFcpuXGXc
TR746933,X I Ragazzini In Strada,Papa V,Q3q9wTxklD4
TR476680,No Pinscher,Papa V,UhdurQ16vV8
TR471837,Popolare,Papa V,fj1Ia6iw-3g
TR157398,Crack In Casa 24/7,Papa V,-pJsJajDuMM
TR947154,Minigolf,Papa V,GGuTUXYg2Ak
TR366709,Papa K,Papa V,xG4OGF6izJc
TR610888,Non Siamo Simili,Papa V,I1cCGx1elJ8
TR978442,Al Capone,Papa V,z4MlN2xkV6E
TR673485,Pappone,Papa V,viVd3SwKgDw
TR543951,Tupac Freestyle,Papa V,ACSolOnqPW8
TR984197,Gesù Bambino,Papa V,0qVL8u8wvz4
TR235215,Drive By,Papa V,cwnTlA4_wrg
TR445107,Balotelli Freestyle,Papa V,6tHFKA1UQjs
TR724302,Angelino,Papa V,C45WRUCaPOs
TR610750,Dare Un Senso A Questa Vita,Papa V,uSsnhF7RAF0
TR397236,Asilo Mariuccia,Papa V,sAbl-IW1iag
TR448119,Per non Morire Mai,Papa V,mMVT2HMjOLo
TR216132,Sasso forbici e carta Freestyle,Papa V,_cuHP5sr_ag
TR119361,Buon Natale Freestyle,Papa V,jC3kvNfcREA
TR398941,Capra,Papa V,L1g0f0MJyeU
TR148206,Illegale,Samuel Costa,YhLLAIhaV_A
TR170594,Ci sta,Samuel Costa,AStXaIQAE_I
TR417535,Odio tutti,Samuel Costa,NsfZpIffKRM
TR816264,Bella,Samuel Costa,5cuYcMChw6E
TR778907,TT OK,Samuel Costa,dFraJJDbybA
TR240588,Huarache Freestyle,Samuel Costa,vn91x0q5Vz0
TR337193,Napapijri,Samuel Costa,p0FyU7aUjWU
TR774407,Chissenefrega,Samuel Costa,RC-LUuoDH1Q
TR269349,Gang (ora),Samuel Costa,CTS9NF1XS6I
TR144506,Papi Chulo,Samuel Costa,YhLLAIhaV_A
TR873487,Genkidama Freestyle,Samuel Costa,XfE41nQa06c
TR588211,Londra,Samuel Costa,gzQYhxY8FK0
TR955525,Mood Freestyle,Samuel Costa,NIXC--Sj_qg
TR109208,Gang Gang (prima),Samuel Costa,CTS9NF1XS6I
TR551322,Ubriaco,Samuel Costa,YY3UOi3o4Bs
TR513271,Bobo Freestyle,Samuel Costa,UB1mZBk_Qrw
TR978319,Che palle,Samuel Costa,naEJpooMZAA
TR918965,Me ne batto r’belin,Samuel Costa,xHA6RY9lPBg
TR913822,Fb,Samuel Costa,p0HnQg06Q8I
TR835956,Boomerang Freestyle,Samuel Costa,6w28KyRObHg
TR963242,Ragazzi popolari,Samuel Costa,0CqdCoIIzpE
TR974411,Nella Pancia Della Balena,Samuel Costa,WbrEGurFENQ
TR343085,Ubriaco (per davvero),Samuel Costa,YY3UOi3o4Bs
TR519016,Una bugia,Samuel Costa,HSK15Fpth6M
TR415789,Zanzare,Samuel Costa,y2wAApmN6g0
TR217190,Ya Freestyle,Samuel Costa,L-kZivExsAs
TR458005,Ci Vediamo In Città,Samuel Costa,DRHgNhBcsXc
TR951474,Credi a Ciò Che Vuoi,Samuel Costa,VTfqqnaLGko
TR973430,Spietato,Samuel Costa,LvszJhqm7rs
TR708868,PICAPOLLO,Samuel Costa,jl_16IRCF-M
TR318122,Scugnizzo,Samuel Costa,Sf8i8Sf4AJU
TR373731,KLK!,Samuel Costa,YhLLAIhaV_A
TR653811,MI HA PUNTO UN SERPENTE,Samuel Costa,v-KmI_zG0mo
TR551075,Fannullone,Samuel Costa,SPpM97rjZPk
TR877958,Libertà,Samuel Costa,FZnxqYm9hDU
TR776963,LA SIGNORA DEI BACI,Samuel Costa,2Ib7lWoRA-8
TR978183,LA SOCIETÀ DEGLI APERITIVI,Samuel Costa,qm2eBc3_AKw
TR312416,ToTem,Samuel Costa,UiDpIPUN8U4
TR457996,F.C.I.F.,Samuel Costa,xA3hAEUr8rw
TR950768,Pensa Te,Samuel Costa,zqCCtXg4A_c
TR362099,La Mia Ingenuità,Samuel Costa,SPpM97rjZPk
TR430552,PATAPAPAM,Samuel Costa,ViFourLn3dc
TR794750,CARMELA,Samuel Costa,zcu9gYN6K1o
TR102539,SIAM PIRATI,Samuel Costa,tFRgDYgwg90
TR496627,Machete Mob,Dani Faiv,A5jsvFMnR9g
TR651121,Gameboy Color,Dani Faiv,w2vtrggzSM8
TR688381,Cioilflow,Dani Faiv,R1XFSfVNtng
TR634011,Polvere e detriti,Dani Faiv,WPwAhbWb0wY
TR988504,Super,Dani Faiv,9KjaiWzDi7A
TR856673,In peggio,Dani Faiv,Z9VaEaYW6C8
TR936547,Kyte sul tempo,Dani Faiv,Q7SGYtTAo3M
TR434101,Sorrisi di plastica,Dani Faiv,O7brfDD_rLY
TR896862,La La La La La,Dani Faiv,qMD83mAHBSQ
TR846681,Gabbiano / Moonrock,Dani Faiv,BCvPnwOyg-Y
TR132998,Facce finte,Dani Faiv,V0DZ49XFth8
TR506220,Freddy Friendly,Dani Faiv,SJIOoYvQdt0
TR298008,Wow,Dani Faiv,tik85-DcHgY
TR827910,Oggi no,Dani Faiv,YOfWLDSNJak
TR676278,GTA VI,Dani Faiv,3Uq20ZQVAnA
TR867932,Affogare,Dani Faiv,_Xrd9W7kQpU
TR775792,Looper,Dani Faiv,R-PTkOuXXc4
TR165345,Scompaio,Dani Faiv,e82SO66hQ1Y
TR157019,Yung,Dani Faiv,a-HOyrarOOk
TR593744,Ananas,Dani Faiv,ZknxK1yFxx0
TR981351,Dalai Lama,Dani Faiv,QJURHSgpEl4
TR496114,Aria,Dani Faiv,shc2k9GTupQ
TR689560,Zanzare Freestyle,Dani Faiv,2cg0nqoF89E
TR188071,Giornale / Di corsa,Dani Faiv,3icMSqOpSK0
TR176304,Canna e Playstation,Dani Faiv,P-u6cua5k7o
TR670348,Gameboy Advance,Dani Faiv,_XwYWfb3aDE
TR736435,Intro (Estinzione),Dani Faiv,z5ULucFm4Ko
TR551765,Scarpe nuove,Dani Faiv,IMye0FWUV9s
TR809682,Lemon Haze,Dani Faiv,-1xMxQexfvM
TR437322,Pezzo grosso,Dani Faiv,yA6MbyZ9ilA
TR541242,Senza sabbia dentro,Dani Faiv,_UCemdiYMJg
TR546195,4MST,Dani Faiv,QJURHSgpEl4
TR666759,Fortnite,Dani Faiv,UmMo843FEzw
TR628821,Pollo RMX,Dani Faiv,avz1wyNMO2w
TR291001,Che buona,Dani Faiv,2ZRWhWHJtx4
TR127885,Weekend a Miami,Dani Faiv,G8d7v5IKWg4
TR659083,Outro (Niente di speciale),Dani Faiv,GahxR1l0HQE
TR936769,Mosche depresse,Dani Faiv,qoX9tFwATyE
TR913389,ANNO ZERO,Dani Faiv,6iVUwI-Hg4w
TR785589,Pragaras,Dani Faiv,jUFWSxn22NM
TR328065,Latte Freestyle,Dani Faiv,wjiMIs7dwcw
TR747124,Heart,Dani Faiv,WeVKbguimVE
TR441390,Easy,Dani Faiv,blF8X1gAY8c
TR741334,The Waiter,Dani Faiv,tCX_RvyNmJY
TR581615,Lego,Dani Faiv,2D2Gm8_LjPA
TR684343,E.T.A.,Dani Faiv,IDZVRb91wdg
TR179817,Melinda,Dani Faiv,W5ZQ8_yQX98
TR512028,Malattia,Dani Faiv,IPTV9BtraPc
TR807733,1312,Dani Faiv,2lhUCfsbDMA
TR473713,Buonanotte,Dani Faiv,QlfPYHWphn0
TR408506,Stile,Dani Faiv,vIOEz2Fv2Uk
TR862326,Ore / Oro,Dani Faiv,D3O13tO4GS8
TR677448,64 Bars,Dani Faiv,KXuxYLHnJcg
TR157102,PIN,Dani Faiv,V9sliSSxsJM
TR309839,LUNA NERA,Dani Faiv,k3GPTnJco4Q
TR373525,Xquisa,Dani Faiv,9cV0bkFZHEA
TR713277,Facile,Dani Faiv,KugnjyhGHvU
TR100595,FACCE VERE,Dani Faiv,p_RjO6JmwMs
TR460349,Collassony,Dani Faiv,deUjI0jeHsU
TR413854,Bruno Barbieri,Dani Faiv,KWAdwnjDmkU
TR787142,Vivi meglio,Dani Faiv,tpESgLwbGMI
TR207518,Contrario della speranza,Dani Faiv,08OQT-iosIs
TR912837,Pollo (Intro),Dani Faiv,tW0gm-5a6q4
TR660656,Teoria del contrario (Intro),Dani Faiv,6hhOL9XS-bU
TR528881,CAVALLI & ARMANI,Dani Faiv,D27rjzwX3OM
TR563281,Mi Diverte Dirlo,Dani Faiv,e0K4br_On-g
TR923216,Sto xso,Dani Faiv,8qdqBi-PKGs
TR972984,AMORE + ODIO (intro),Dani Faiv,6hhOL9XS-bU
TR457224,FOTO DI NOI,Dani Faiv,mKY2hX2Jc1Y
TR270698,Viola,Dani Faiv,yjPgtMrDkXw
TR258599,Cracco,Dani Faiv,x2y7Hd5ze_I
TR770339,Lassù,Dani Faiv,myzRaUue1pk
TR775051,Legame,Dani Faiv,pfrGgs8zUvo
TR611291,No Look,Dani Faiv,Eks6zC9MjQc
TR857391,MACCHINA PESO,Dani Faiv,3MYiJt5LGHA
TR341271,Scodinzolando (Freestyle),Dani Faiv,Gw9YqQdITLg
TR102300,Uno Alla Volta,Dani Faiv,DMl6OcpEDRM
TR876575,Tre Winston,Dani Faiv,q1-p4ZLwp-Q
TR287797,Giornale Freestyle,Dani Faiv,7Y3tTzjHAgo
TR867226,NO ROCKSTAR,Dani Faiv,xULY6PuHbXM
TR514516,TONY STARK,Dani Faiv,HKs-Y-0P0Dw
TR266222,SLITHERTDC,Dani Faiv,Kv6SPBcrToM
TR497646,Fantino Freestyle,Dani Faiv,98WpbB9H9_Y
TR913147,Uma Thurman (Freestyle),Dani Faiv,oCUYo5_qLXY
TR170339,AMELIE,Dani Faiv,Z5CnV90el3M
TR790354,Piccolo Faiv,Dani Faiv,WUuMNlmoobg
TR990503,"FAIV, PUNTO",Dani Faiv,AQ9Za9p0aWk
TR708209,BAMBINO OBESO,Dani Faiv,K8tEmMerLkw
TR475477,Ultimo piano,Dani Faiv,JRNYo-A-NRA
TR255607,Biz,Dani Faiv,7AEAPGShzZo
TR955387,Bluetooth Freestyle,Dani Faiv,joyUDus1VW8
TR844447,Ti ricorderai di me,Dani Faiv,ulgeujTrx9k
TR167885,Con il fumo dietro,Dani Faiv,MwJQ63Kq16E
TR932860,MAYDAY,Dani Faiv,VimYYYtsIGg
TR194543,VENEZIA,Dani Faiv,BCyrIO5PpPQ
TR147182,Renato (54321),Dani Faiv,uMICbL50eb4
TR169638,SANDRO TONALI,Dani Faiv,-VgU9gOcNrQ
TR326327,Cadere giù,Dani Faiv,AOZcbXLuxNo
TR363431,HOW TO,Dani Faiv,Kv6SPBcrToM
TR354465,Mobamba,Dani Faiv,lcI71fBbF0I
TR200420,POPCORN,Dani Faiv,qIrC-peH8rc
TR217043,Centro,Dani Faiv,ySLDI_FpPvA
TR198162,Goodboy/genere Faiv,Dani Faiv,nmtyTiTE7ic
TR879376,Asciugacapelli,Dani Faiv,ydJe6_iotMQ
TR652528,F.D.S.,Dani Faiv,DeDxLry2i6k
TR810780,S.W.N.C.,Dani Faiv,TszeapZMjC0
TR796703,ICONA HIP HOP,Dani Faiv,b9MwX1fe1Qo
TR329512,FINTO GIOVANE,Dani Faiv,74cfhW8KEMk
TR172760,Mic on la palla,Dani Faiv,TaH3u_koFkM
TR136339,VERBATIM,Dani Faiv,IqfWmvRgRDQ
TR697492,SHAQ E KOBE,Dani Faiv,05wIycomcMU
TR719027,Caso chiuso,Dani Faiv,RITB1WXAXc8
TR793725,Danger,Dani Faiv,rSrGPogEzBo
TR991366,"WEED, SOLDI, SESSO",Dani Faiv,gMITLhPVFMs
TR550425,OLIO E ACQUA,Dani Faiv,RGEenZ4AY2Y
TR726896,Barca a vela,Dani Faiv,X_S-Q4P-6p8
TR533699,Rapido,Dani Faiv,wLmVjBse2Gw
TR403209,DIO/R,Dani Faiv,PX3Ql5o7C9I
TR224164,FULL SPEED,Dani Faiv,qiGdImKhF3c
TR283256,NON È VERO,Dani Faiv,b3T2IIrLgE8
TR206945,Booty,Dani Faiv,5gwe6kySwJQ
TR513575,KAWA,Dani Faiv,lhaRgJ5oqcU
TR896427,ZANZARE PT.2,Dani Faiv,2cg0nqoF89E
TR120166,Di Natale,Dani Faiv,_8ibMgwjjcw
TR584372,Gufo - Outro,Dani Faiv,TszeapZMjC0
TR283606,THEO & ACHRAF,Dani Faiv,jlD_a8JqpoI
TR273952,Solo quello (Bonus Track),Dani Faiv,ymlIrbNRyL4
TR834815,CLOCHARD,Dani Faiv,qBNfRcgglI4
TR288990,SAN GERARDO,Dani Faiv,Nnhw5Q0Mo4Q
TR191109,WORM,Dani Faiv,ypsGFXA8i-k
TR142229,Contrario (Bonus Track),Dani Faiv,g3bs6YIWQjs
TR189245,James Brown,Dani Faiv,d-PNHoabTmU
TR582556,Esiste o no,Dani Faiv,bLl28a446E4
TR888932,NON É COLPA MIA,Dani Faiv,t1pFGzF27kA
TR944458,Zanzare,Dani Faiv,Gw9YqQdITLg
TR301179,Onda Freestyle,Dani Faiv,aJosBVcqF0Q
TR566313,HARD SHIT,Dani Faiv,RcMveGICyUc
TR683373,Dalmata,Dani Faiv,s0QTAwI3ku4
TR323908,Ragnatela,Dani Faiv,uL5jgfPZ1x4
TR677246,Senso di Colpa,Dani Faiv,itGKmuRUsjM
TR567405,Segreti,Dani Faiv,XA2pWkBEPus
TR302241,Cara Italia Freestyle,Dani Faiv,PZCnrYCEj2E
TR881820,Vivo Per Questo (Piano B),Dani Faiv,j8YyG89sK1k
TR897627,Air Tag,Dani Faiv,x2xzLdc6Tf0
TR372389,NOI FACCIAMO IL CONTRARIO (CELEBRAZIONE EUCARISTICA N.23),Dani Faiv,g3bs6YIWQjs
TR530309,Relazione complicata,Dani Faiv,BWfNQ0bfjzo
TR843616,Al Sole,Dani Faiv,9FJFXFAQtxk
TR294253,Indispensabile,Dani Faiv,MZHyuEFxsk4
TR300940,Miracolo,Dani Faiv,cJsZUlA7xl0
TR586281,Nella city,Dani Faiv,Z4UZTZ1V8IY
TR880320,K!L!,Dani Faiv,0rAECZjc11o
TR660129,Freestyle volto ad intrattenere la fanbase in attesa del nuovo singolo,Dani Faiv,nIxQb0pZJBs
TR503071,Tommy Anthem Freestyle,Dani Faiv,ZEpSIM14B68
TR607705,105 Mi Casa Mashup: Dani Faiv con In Peggio su How We Do,Dani Faiv,m3jRn9Rmm8o
TR800597,PERDONAMI,Salmo,rrVd99E_xqo
TR368039,LUNEDÌ,Salmo,dwFe79nlBT8
TR529084,IL CIELO NELLA STANZA,Salmo,xJoa1tNRngI
TR889664,1984,Salmo,tyU_n_5tQww
TR258260,CHARLES MANSON (BUON NATALE2),Salmo,oJi_tNVILM4
TR495309,90MIN,Salmo,U7OarstN2GU
TR865242,Title?,Salmo,gqjWh0TkLYQ
TR558830,Buon N***** Freestyle,Salmo,FJIspcTuSXQ
TR475361,L’alba,Salmo,cUPTNQfThkI
TR438032,STAI ZITTO,Salmo,TzsRCqKbOVg
TR497887,Killer Game,Salmo,IPi9dBjYHWc
TR697231,S.A.L.M.O.,Salmo,_knSEmsWJ6I
TR229593,Blood Shake,Salmo,d6Z2DJPV1LY
TR699631,La prima volta,Salmo,Tc-I9wXbSSU
TR992456,GHIGLIOTTINA,Salmo,GErBK92LabU
TR889812,HO PAURA DI USCIRE,Salmo,WxcxfDTETfs
TR251774,Don Medellín,Salmo,LcJAwYK_FUA
TR151076,RESPIRA,Salmo,3g7q0fg1HKg
TR115357,Black Widow,Salmo,bKtmQJ6DckM
TR983093,KUMITE,Salmo,sosw_tG_t0g
TR937385,Mic Taser,Salmo,2XM1OF2_6_4
TR659466,The Island,Salmo,PFGHlInIHwU
TR489913,Estate dimmerda,Salmo,iVSTR7nXBtM
TR230099,CABRIOLET,Salmo,0-uR-ade_3Q
TR712783,Il messia,Salmo,A-Ohe6WuJHI
TR906000,7 am,Salmo,D2GKuMsjdiU
TR277555,Faraway,Salmo,y1VEgbBmn1w
TR379843,Il senso dell’odio,Salmo,ZNTcHTxStyY
TR278718,LA CHIAVE,Salmo,NhaEtt33OUM
TR179140,Yoko-ono,Salmo,Y1HRZNc37-8
TR321344,L’ANGELO CADUTO,Salmo,_rR45WDPJ04
TR128853,Giuda,Salmo,D2GKuMsjdiU
TR517775,CVLT,Salmo,9TM9bHmQiQA
TR739262,SPARARE ALLA LUNA,Salmo,6H4j8svFD-A
TR581546,Hellvisback,Salmo,Cu3UWWkwfk0
TR303647,ANTHEM,Salmo,qPsd5qo4ncg
TR602351,ANTIPATICO,Salmo,tIJa5miGWCg
TR744642,MARLA,Salmo,8ouRKGRS-NI
TR524546,Wow. RMX,Salmo,DzPPZ0s7mcg
TR447352,RICCHI E MORTI,Salmo,E0Pn59R6WkM
TR783954,MI SENTO BENE,Salmo,15Ui_AuTmC4
TR434095,Bentley vs Cadillac,Salmo,xCZH-4T0nxg
TR999677,FLOP!,Salmo,IYOCXiYJDW0
TR438094,YHWH,Salmo,LIuhH85ppvs
TR282711,Io sono qui,Salmo,D2GKuMsjdiU
TR696004,Daytona,Salmo,jOjwtXIxymc
TR873456,Russell Crowe,Salmo,LiTcL3owCHQ
TR604557,Peyote,Salmo,rJmSiln8h5Q
TR407552,Vestito di spine,Salmo,VDZ8ODsw-3M
TR881600,Space Invaders,Salmo,8VbZINMleaE
TR564421,PXM,Salmo,NLwDtmEuiOg
TR863929,DISPOVERY CHANNEL,Salmo,l-JD0vi6AVI
TR507535,CHE NE SO,Salmo,dAjCVrTIY-8
TR723361,IN TRAPPOLA,Salmo,LSfO-5Jh7dg
TR896087,HELLVISBACK 2,Salmo,Cu3UWWkwfk0
TR307956,A DIO,Salmo,ahNRn4toTcc
TR379375,MY LOVE SONG 2,Salmo,wly4GOMgx5A
TR895862,FUORI DI TESTA,Salmo,NSxRDCmLMHI
TR604227,Un dio personale,Salmo,3cE8W2tNqjY
TR942500,CRIMINALE,Salmo,VTLM3ks2JW4
TR213399,Papparapà Rmx,Salmo,KvXqO2kvPc0
TR821449,SALMO 23,Salmo,MjMcj453CYQ
TR528001,ALDO RITMO,Salmo,-c8AeUK2Ck8
TR456302,Rob Zombie,Salmo,ZZImL1VOb2A
TR326045,L’erba di Grace,Salmo,jFw-F_MOYDM
TR627866,La festa è finita,Salmo,IW0WKhjbsPQ
TR194119,Borderline,Salmo,qIqr4WDfX_A
TR952878,ON FIRE,Salmo,dFmpc9PfrUE
TR132420,ORA CHE FAI?,Salmo,Nu4XPMgUqRw
TR356294,INCUBI,Salmo,A-sjPe3xvqY
TR600680,CONTA SU DI ME,Salmo,SmJ3U2hfmlY
TR883266,VIVO,Salmo,D4hjOqzB0mM
TR873973,CRINGE,Salmo,6we-jy25OV0
TR890407,CRUDELE,Salmo,v6epDy1nH4s
TR797818,DOVE VOLANO LE PAPERE,Salmo,K_wCzcqzhHk
TR710638,Sadico,Salmo,c-xSYBJENt4
TR221293,Rancho della luna,Salmo,KyS6kjHfxXs
TR606632,Morte in diretta,Salmo,kT8-8alvbYI
TR381734,Death USB,Salmo,WXJeyUg6DvQ
TR112853,HOTLINE,Salmo,1theGxhIb8c
TR158759,CARTINE CORTE,Salmo,OGgBYJsekX0
TR296222,Nella pancia dello squalo,Salmo,BGX_TXcTgD0
TR291803,SINCERO,Salmo,FNJNOHhP1_Q
TR914291,Weishaupt,Salmo,F3aP63xDP7s
TR219585,Ordinaria Follia,Salmo,jKO9ml3ypxg
TR341973,N€UROLOGIA,Salmo,W0cLWALA1bM
TR155644,Vuoto,Salmo,TsunnMiAOEw
TR950751,CROCI € CRISTI,Salmo,LEDVpOSMP4E
TR148955,BYE BYE,Salmo,obs-vaVlTYA
TR846355,Prima di dormire,Salmo,E6wzylCq_KI
TR265242,GRINDHOUSE,Salmo,guD7qe84OXM
TR441285,MAURI,Salmo,mM8itt9VX_g
TR882991,TITOLI DI CODA,Salmo,gVwAGIK8xik
TR395964,Demons To Diamonds,Salmo,6xRn-daH9oA
TR450447,IL FIGLIO DEL PRETE,Salmo,_bSDyocfyWM
TR140205,Old Boy,Salmo,omwCiiP4dfQ
TR880476,Negative Youth,Salmo,7lD5sMul4dI
TR473254,Street Drive-in,Salmo,csA4HEhzGEc
TR907460,INCAPACE,Salmo,GAEtGRHRKQQ
TR789695,BRUJERIA,Salmo,Vk6NZs8Wtcw
TR254481,Il Pentacolo,Salmo,Q1PilPoK2X4
TR802489,TIE’,Salmo,zsxyo49NAMM
TR104644,MIRACOLO,Salmo,JkfOqtOutMg
TR514718,RAP MONEY,Salmo,xastUHGU9x4
TR212098,L’ODIO,Salmo,_2-H9N331Jo
TR113609,NIGHTCRAWLERS,Salmo,Pmjy98ieQjo
TR556669,Redneck,Salmo,QSHB0NXrlAQ
TR214099,BOUNCE!,Salmo,hHTrPEeQ-5Y
TR804786,SANGUE AMARO,Salmo,PD__CL1vnSg
TR347249,Narcoleptic Verses Pt. 1,Salmo,cf85Bucrqx8
TR314325,BEATCOIN,Salmo,qaSsv0zbKtg
TR883498,MATRIOSKA,Salmo,OIQNJRiIJMM
TR899830,181,Salmo,kt1KWL9NZzo
TR560504,Back On Track,Salmo,JRbfZY7oi-E
TR389031,L. Fast & D. Young,Salmo,JmfgSmpzf9o
TR562793,Mussoleeni,Salmo,dNauGJL32A8
TR454102,LA FINE,Salmo,JXe01M8dgEM
TR166884,NUMERI PRIMI,Salmo,x9KKVxLvuAI
TR208593,NON MI PASSA,Salmo,NunPuWSEWuQ
TR892707,Red Bull 64 Bars,Salmo,xZQlpCLxXEA
TR436547,HELLRAISERS,Salmo,GFrZ4R6iJa8
TR149147,MALEDETTI,Salmo,dcVDYVFcKP8
TR791483,Los Ojos del Diablo,Salmo,rQ5v6ljC8rY
TR593850,STUPIDO GIOCO DEL RAP 2,Salmo,dDGbqBYSZ1k
TR237207,KILOMETRI,Salmo,Bzw6J1cu0WQ
TR812133,GAME OVER,Salmo,s87L5XWGiwI
TR971251,FUORI CONTROLLO,Salmo,586aul89IX4
TR428523,Narcoleptic Verses Pt. 2,Salmo,NNghkEXvxzM
TR432185,999,Salmo,vgb9AkJ3gEM
TR146783,Buona giornata,Salmo,aNSJUG1XzXY
TR117356,Munchies,Salmo,6ZSgNZ59X24
TR415499,LOSING MY MIND RMX,Salmo,itfrIo4zC98
TR669101,In un attimo,Salmo,-C_A8BO5zCQ
TR437508,A TE E FAMIGLIA,Salmo,oq9_BFtjQ-4
TR613073,Driveway,Salmo,6jvynqOLsyM
TR431692,Nuovo Rinascimento,Salmo,Lb0k_OAyyEo
TR951660,Mr. Antipatia,Salmo,mKWn6QIxY-k
TR173141,Brutta Influenza,Salmo,4QXfVK7Grv4
TR646215,MARLA / BLACK WIDOW - Unplugged (Amazon Original),Salmo,bKtmQJ6DckM
TR729755,Avanzi,Salmo,o1DBMrjC2eo
TR108736,Doomsday,Salmo,QJyA1M_NFsE
TR990357,BLOCCO 181 - Title Track,Salmo,ve2uKLFiiLI
TR139465,Il periodo delle mosche,Salmo,XA7K7etKswA
TR922929,DJ Valium,Salmo,NNghkEXvxzM
TR658968,#CONVERSE,Salmo,sh-Fb8ZNtJI
TR172400,Come al Solito,Salmo,R5rBc7UzZqk
TR902778,Saturday Killer,Salmo,qG_nG4vOlb0
TR446201,Di fretta?,Salmo,7He9EmXkfFQ
TR351411,PLOF,Salmo,LKOyVNJ5UYI
TR627592,Sliketton,Salmo,-kJvz-kWQrs
TR257913,+ Me La - + Ne Vengo -,Salmo,YxWPxttW6fM
TR228868,London 2007,Salmo,LPPp6aJcBhY
TR800367,Hellcome!,Salmo,BmQI88u0s-8
TR195866,Salmon le bon,Salmo,ejUcrsWY6rI
TR789080,CaPiTo cHè???,Salmo,IpP-skhvaOM
TR623965,Metalmorfosi,Salmo,tQhzcBRoybQ
TR295169,Un’altra merda che si amplifica,Salmo,b_RbXhrscRQ
TR356623,OCHC,Salmo,ifJRy5JErjo
TR262801,F-umano,Salmo,NrK9givfxhg
TR357682,Regolare,Salmo,DPnAYuE4W2k
TR827288,"Avete, potreste ma non potete",Salmo,SejkQqc_4CE
TR261964,Jezuz,Salmo,LGnFRQ2WxkY
TR131281,Le confessioni di Salmo,Salmo,oWx9mYQ10lw
